session_id,device_category,user_region,traffic_source,payment_method_selected,user_tier,primary_product_category,past_purchases_count,items_in_cart,average_item_price,session_duration_secs,pages_viewed,items_added_count,total_cart_value_usd,product_viewed,cart_added,checkout_started,shipping_details_entered,payment_stage_completed,checkout_status,days_to_delivery,delivery_satisfaction_rating,historical_clv,coupon_discount_pct_offered,recovery_email_delay_hours,recovery_email_opened,recovery_email_conversion,basket_items
CIQ-01244,Mobile,Abu Dhabi,Instagram Ads,Apple Pay,Logged-In Member,Home & Living,0,4,44.31,598.4,14,4,177.24,1,1,1,1,1,1,3.6,5.0,156.91,10,4,0,0,Desk Lamp|Scented Candle
CIQ-01245,Mobile,Riyadh,Direct,Credit Card,Guest,Home & Living,3,1,46.43,234.5,5,1,46.43,1,1,1,0,0,0,,,345.04,20,12,0,1,Storage Box
CIQ-01246,Mobile,Dubai,Google Shopping,Credit Card,Guest,Beauty,0,6,91.57,355.8,13,6,549.42,1,1,1,1,1,1,1.4,4.0,136.72,15,1,0,0,Face Serum|Sunscreen|Lip Tint
CIQ-01247,Desktop, Riyadh,Direct,Cash on Delivery,Logged-In Member,Fashion,5,6,256.97,513.3,17,6,1541.82,1,1,1,0,0,1,2.0,5.0,742.17,10,1,0,0,T-Shirt|Sneakers|Handbag|Sunglasses|Face Serum
CIQ-01248,Mobile,Riyadh,Google Shopping,Credit Card,Guest,Beauty,2,4,256.24,511.9,13,5,1024.96,1,1,1,1,0,1,2.2,5.0,417.63,15,48,0,0,Sunscreen|Lip Tint
CIQ-01249,desktop ,Dubai,Instagram Ads,Credit Card,Logged-In Member,Fashion,3,4,66.58,586.5,12,4,266.32,1,1,1,0,0,1,2.6,3.0,668.36,10,48,0,0,Handbag|T-Shirt
CIQ-01250,Tablet,Riyadh,Google Shopping,Apple Pay,Logged-In Member,Fashion,2,7,18.91,460.1,18,8,132.37,1,1,1,1,1,1,3.5,4.0,563.91,5,12,0,0,Handbag|Sneakers|T-Shirt|Sunglasses
CIQ-01251,Mobile,Riyadh,Email,Cash on Delivery,Guest,Electronics,4,5,40.84,471.9,14,6,204.2,1,1,1,0,0,0,,,751.08,0,12,0,0,Wireless Earbuds|Smart Watch|Power Bank
CIQ-01252,Mobile,Sharjah,Instagram Ads,Tabby/Tamara,Guest,Electronics,3,5,222.69,440.2,13,5,1113.45,1,1,1,0,0,1,2.7,5.0,454.7,10,4,0,0,Power Bank|Phone Case|Wireless Earbuds
CIQ-01253,Mobile, Dubai,Direct,Apple Pay,Logged-In Member,Beauty,6,4,111.81,415.5,14,5,447.24,1,1,1,0,1,1,1.9,5.0,1430.15,15,4,0,0,Face Serum|Lip Tint
CIQ-01254,Desktop, Dubai,Instagram Ads,Cash on Delivery,Guest,Electronics,1,5,73.25,391.3,11,6,366.25,1,1,1,1,0,0,,,345.34,20,4,0,0,Smart Watch|Wireless Earbuds|Phone Case|Power Bank
CIQ-01255,Mobile,Jeddah,Instagram Ads,Credit Card,Logged-In Member,Electronics,8,3,69.67,232.7,7,3,209.01,1,1,1,1,0,0,,,1212.63,15,48,0,0,Phone Case|Smart Watch|Power Bank|Cleanser
CIQ-01256,desktop ,Riyadh,Google Shopping,Tabby/Tamara,Guest,Home & Living,1,3,55.11,268.8,8,3,165.33,1,1,1,1,1,0,,,256.6,15,24,1,1,Storage Box|Bedsheet
CIQ-01257,MOBILE,Jeddah,Email,Credit Card,Guest,Beauty,1,3,39.78,342.7,8,3,119.34,1,1,0,1,1,0,,,204.26,5,4,0,1,Lip Tint|Cleanser
CIQ-01258,MOBILE,Jeddah,TikTok Shop,Credit Card,Guest,Electronics,1,8,420.69,855.3,20,8,3365.52,1,1,1,1,1,1,2.7,4.0,240.57,15,4,0,0,Wireless Earbuds|Power Bank|Phone Case|Smart Watch
CIQ-01259,Desktop, Dubai,Google Shopping,Tabby/Tamara,Logged-In Member,Fashion,5,6,326.13,874.6,19,7,1956.78,1,1,1,1,1,1,2.1,4.0,765.09,10,1,0,0,T-Shirt|Handbag|Sunglasses|Sunscreen
CIQ-01260,Tablet,Riyadh,TikTok Shop,Apple Pay,Logged-In Member,Beauty,5,3,52.37,356.3,9,3,157.11,1,1,1,1,1,1,3.1,5.0,1042.91,15,4,0,0,Face Serum|Lip Tint|Sunscreen
CIQ-01261,Mobile,Abu Dhabi,Instagram Ads,Apple Pay,Logged-In Member,Fashion,2,2,26.77,214.5,8,2,53.54,1,1,1,1,0,1,1.6,3.0,419.09,10,4,0,0,Sneakers|Scented Candle
CIQ-01262,Mobile,Riyadh,Google Shopping,Credit Card,Guest,Fashion,1,3,106.88,353.0,9,4,320.64,1,1,1,0,0,1,3.8,4.0,214.61,10,4,0,0,Handbag|Sneakers|Sunglasses
CIQ-01263,Mobile, Dubai,Direct,Credit Card,Logged-In Member,Fashion,7,6,85.1,380.8,14,7,510.6,1,1,1,1,1,1,3.0,4.0,1278.37,10,48,0,0,Sunglasses|T-Shirt|Handbag|Cleanser
CIQ-01264,Tablet,Dubai,Google Shopping,Cash on Delivery,Guest,Electronics,0,3,148.75,231.5,7,3,446.25,1,1,1,1,0,0,,,130.91,10,1,1,1,Power Bank|Smart Watch|Desk Lamp
CIQ-01265,Desktop,Riyadh,Google Shopping,Apple Pay,Logged-In Member,Beauty,3,2,175.09,333.2,10,2,350.18,1,1,1,1,1,0,,,650.37,10,12,1,1,Face Serum|Sunscreen|Phone Case
CIQ-01266,MOBILE,Riyadh,Direct,Cash on Delivery,Logged-In Member,Electronics,4,4,40.76,322.4,12,4,163.04,1,1,0,1,0,0,,,909.53,5,12,1,1,Phone Case|Wireless Earbuds|Power Bank
CIQ-01267,Mobile,Sharjah,Instagram Ads,Credit Card,Guest,Fashion,1,7,237.88,436.1,17,8,1665.16,1,1,1,0,0,1,3.0,5.0,61.21,0,4,0,0,T-Shirt|Sunglasses|Handbag|Sneakers|Storage Box
CIQ-01268,Tablet,Dubai,Email,Credit Card,Logged-In Member,Electronics,4,3,73.39,302.5,9,3,220.17,1,1,1,1,1,0,,,778.91,0,4,1,1,Phone Case|Wireless Earbuds|Handbag
CIQ-01269,Desktop,Dubai,Direct,Apple Pay,Guest,Electronics,0,4,146.6,553.6,14,5,586.4,1,1,1,1,0,1,3.4,5.0,109.41,10,24,0,0,Power Bank|Phone Case|Face Serum
CIQ-01270,Desktop,Jeddah,TikTok Shop,Apple Pay,Guest,Electronics,2,6,78.39,756.7,17,6,470.34,1,1,1,1,1,1,2.8,5.0,365.5,0,4,0,0,Power Bank|Phone Case|Wireless Earbuds
CIQ-01271,Tablet,Abu Dhabi,Direct,Credit Card,Guest,Home & Living,2,5,183.86,504.3,14,6,919.3,1,1,1,0,0,1,3.5,3.0,366.11,10,24,0,0,Bedsheet|Scented Candle|Storage Box
CIQ-01272,Mobile,Abu Dhabi,TikTok Shop,Credit Card,Logged-In Member,Electronics,4,4,17.27,396.1,15,4,69.08,1,1,1,0,1,0,,,885.07,15,4,1,1,Phone Case|Smart Watch
CIQ-01273,Mobile,Sharjah,Instagram Ads,Credit Card,Guest,Electronics,2,4,161.03,354.1,12,4,644.12,1,1,1,1,0,0,,,352.95,10,48,0,0,Smart Watch|Phone Case|Power Bank
CIQ-01274,Desktop,Abu Dhabi,Direct,Credit Card,Logged-In Member,Electronics,5,7,51.99,701.4,19,8,363.93,1,1,1,1,0,1,3.3,4.0,996.53,10,4,0,0,Power Bank|Smart Watch|Phone Case|Wireless Earbuds|Cleanser
CIQ-01275,Mobile,Sharjah,Direct,Cash on Delivery,Guest,Beauty,1,5,99.77,554.6,13,6,498.85,1,1,1,1,0,1,3.3,4.0,159.44,15,24,0,0,Lip Tint|Sunscreen|Face Serum|Desk Lamp
CIQ-01276,Mobile,Abu Dhabi,Email,Credit Card,Logged-In Member,Fashion,9,3,231.87,636.7,18,4,695.61,1,1,1,1,1,1,4.4,4.0,1685.14,0,24,0,0,Handbag|Sunglasses
CIQ-01277,Mobile,Riyadh,Google Shopping,Apple Pay,Logged-In Member,Home & Living,2,2,53.08,214.5,7,2,106.16,1,1,1,0,1,0,,,622.32,5,48,0,0,Scented Candle|Storage Box
CIQ-01278,Mobile,Jeddah,Direct,Apple Pay,Guest,Beauty,6,5,47.41,532.0,15,6,237.05,1,1,1,0,0,1,2.9,4.0,1097.22,10,48,0,0,Sunscreen|Face Serum|Cleanser
CIQ-01279,desktop ,Jeddah,TikTok Shop,Tabby/Tamara,Logged-In Member,Fashion,1,2,72.4,253.9,7,3,144.8,1,1,1,1,1,0,,,468.52,5,12,0,0,Sneakers
CIQ-01280,Desktop,Sharjah,Instagram Ads,Tabby/Tamara,Logged-In Member,Beauty,7,4,69.18,369.8,10,4,276.72,1,1,1,1,1,0,,,1389.77,10,24,0,0,Cleanser|Face Serum|Sunscreen|Sneakers
CIQ-01281,Mobile,Abu Dhabi,TikTok Shop,Credit Card,Guest,Electronics,0,3,44.43,771.1,15,3,133.29,1,1,1,1,1,1,2.1,5.0,0.0,20,12,0,0,Wireless Earbuds|Smart Watch
CIQ-01282,Mobile,Riyadh,Instagram Ads,Credit Card,Guest,Home & Living,1,4,102.16,509.7,10,5,408.64,1,1,1,1,1,1,2.2,5.0,408.11,0,48,0,0,Scented Candle|Storage Box
CIQ-01283,Mobile,Riyadh,Google Shopping,Credit Card,Guest,Home & Living,3,7,106.05,479.2,19,8,742.35,1,1,1,0,1,0,,,442.9,5,12,0,0,Bedsheet|Scented Candle|Storage Box|Desk Lamp
CIQ-01284,Desktop,Sharjah,Direct,Apple Pay,Logged-In Member,Electronics,3,6,132.07,457.3,14,7,792.42,1,1,1,1,0,0,,,539.96,20,24,1,1,Wireless Earbuds|Smart Watch|Phone Case|Power Bank
CIQ-01285,Tablet,Riyadh,Instagram Ads,Credit Card,Logged-In Member,Beauty,1,4,52.45,385.1,15,4,209.8,1,1,1,1,1,1,2.2,4.0,488.84,10,4,0,0,Cleanser|Sunscreen
CIQ-01286,Tablet,Riyadh,Google Shopping,Cash on Delivery,Logged-In Member,Electronics,4,2,47.96,234.2,10,3,95.92,1,1,0,0,0,0,,,870.27,20,1,0,0,Phone Case
CIQ-01287,Mobile, Riyadh,Google Shopping,Credit Card,Logged-In Member,Beauty,1,3,86.89,375.6,10,4,260.67,1,1,1,1,1,1,6.0,3.0,431.97,0,1,0,0,Lip Tint|Sunscreen
CIQ-01288,Mobile,Riyadh,Google Shopping,Credit Card,Logged-In Member,Beauty,4,3,79.33,423.5,10,4,237.99,1,1,1,1,1,0,,,615.3,15,12,1,1,Lip Tint|Face Serum
CIQ-01289,Mobile,Dubai,TikTok Shop,Apple Pay,Guest,Home & Living,0,3,80.43,407.6,13,3,241.29,1,1,0,0,1,1,3.9,4.0,121.9,15,24,0,0,Bedsheet|Desk Lamp
CIQ-01290,Desktop,Abu Dhabi,Email,Apple Pay,Guest,Fashion,1,4,56.87,377.8,9,4,227.48,1,1,1,1,1,1,3.0,5.0,311.2,20,4,0,0,Sneakers|Sunglasses
CIQ-01291,Desktop,Sharjah,Direct,Cash on Delivery,Logged-In Member,Beauty,5,4,120.02,245.4,8,5,480.08,1,1,1,0,0,0,,,831.01,0,12,1,1,Cleanser|Face Serum|Sunscreen|Power Bank
CIQ-01292,Desktop, Dubai,Google Shopping,Tabby/Tamara,Guest,Beauty,1,5,48.01,510.9,15,6,240.05,1,1,1,1,0,1,2.1,4.0,303.8,10,12,0,0,Cleanser|Lip Tint|Sunscreen
CIQ-01293,Desktop,Riyadh,Direct,Credit Card,Guest,Electronics,1,4,86.66,495.2,11,5,346.64,1,1,1,1,1,0,,,210.2,10,12,0,0,Power Bank|Phone Case|Lip Tint
CIQ-01294,Mobile,Sharjah,TikTok Shop,Credit Card,Logged-In Member,Beauty,4,4,75.9,653.9,13,4,303.6,1,1,1,1,1,1,4.6,4.0,808.11,10,4,0,0,Sunscreen|Lip Tint
CIQ-01295,Mobile,Dubai,TikTok Shop,Cash on Delivery,Logged-In Member,Beauty,1,6,92.38,555.4,15,8,554.28,1,1,1,1,1,1,1.9,4.0,352.17,0,4,0,0,Cleanser|Face Serum|Sunscreen|Desk Lamp
CIQ-01296,Mobile,Riyadh,Instagram Ads,Apple Pay,Logged-In Member,Beauty,4,3,222.16,327.2,9,3,666.48,1,1,0,0,1,1,4.7,5.0,690.37,10,24,0,0,Lip Tint|Face Serum
CIQ-01297,Mobile,Riyadh,Google Shopping,Apple Pay,Guest,Home & Living,3,1,36.73,340.3,6,3,36.73,1,1,1,1,1,0,,,554.71,0,1,1,0,Bedsheet
CIQ-01298,Mobile,Riyadh,Email,Credit Card,Logged-In Member,Electronics,1,2,16.92,418.1,7,3,33.84,1,1,1,1,1,0,,,324.8,5,24,0,0,Smart Watch
CIQ-01299,MOBILE,Abu Dhabi,TikTok Shop,Tabby/Tamara,Guest,Electronics,0,2,61.69,218.1,7,3,123.38,1,1,0,1,1,1,2.7,4.0,167.05,15,1,0,0,Phone Case|Power Bank
CIQ-01300,Mobile,Riyadh,Google Shopping,Credit Card,Guest,Electronics,2,8,41.31,482.9,18,8,330.48,1,1,1,1,1,1,4.8,4.0,461.09,10,1,0,0,Power Bank|Phone Case|Wireless Earbuds|Smart Watch
CIQ-01301,Mobile,Abu Dhabi,TikTok Shop,Cash on Delivery,Logged-In Member,Electronics,6,7,12.0,515.2,17,7,84.0,1,1,1,1,1,1,2.5,4.0,937.53,20,4,0,0,Smart Watch|Power Bank|Wireless Earbuds|Phone Case
CIQ-01302,Desktop,Sharjah,Google Shopping,Apple Pay,Logged-In Member,Fashion,5,6,332.74,622.4,16,8,1996.44,1,1,1,1,1,1,2.8,5.0,1020.34,0,4,0,0,Sunglasses|T-Shirt|Handbag
CIQ-01303,MOBILE, Dubai,Google Shopping,Tabby/Tamara,Logged-In Member,Home & Living,7,7,141.6,489.8,20,8,991.2,1,1,1,1,1,1,4.2,5.0,1122.69,15,48,0,0,Scented Candle|Storage Box|Bedsheet|Desk Lamp|Lip Tint
CIQ-01304,Mobile, Riyadh,TikTok Shop,Apple Pay,Logged-In Member,Fashion,4,11,152.99,1014.3,29,12,1682.89,1,1,1,0,0,1,3.7,5.0,640.83,0,12,0,0,Sneakers|T-Shirt|Handbag|Sunglasses
CIQ-01305,desktop ,Riyadh,Direct,Tabby/Tamara,Logged-In Member,Beauty,3,4,77.05,320.3,9,5,308.2,1,1,1,0,1,1,5.3,5.0,555.42,0,12,0,0,Face Serum|Lip Tint|Sunscreen
CIQ-01306,Tablet,Sharjah,Instagram Ads,Credit Card,Guest,Fashion,1,4,128.12,598.6,12,4,512.48,1,1,1,0,0,1,4.4,4.0,260.81,15,24,0,0,Handbag|Sneakers|Cleanser
CIQ-01307,Desktop,Abu Dhabi,Email,Apple Pay,Guest,Fashion,1,8,69.8,472.2,18,9,558.4,1,1,1,1,1,1,2.5,4.0,259.19,0,4,0,0,Sunglasses|Sneakers|T-Shirt|Handbag
CIQ-01308,Desktop,Riyadh,TikTok Shop,Tabby/Tamara,Logged-In Member,Home & Living,2,4,170.09,362.0,10,4,680.36,1,1,1,0,0,1,4.5,5.0,568.92,10,12,0,0,Bedsheet|Desk Lamp
CIQ-01309,Mobile, Riyadh,Google Shopping,Cash on Delivery,Logged-In Member,Beauty,6,5,108.43,640.3,13,5,542.15,1,1,1,1,1,1,1.3,5.0,1138.43,20,24,0,0,Sunscreen|Face Serum|Cleanser
CIQ-01310,Tablet,Dubai,Direct,Cash on Delivery,Guest,Fashion,2,8,92.18,638.4,19,8,737.44,1,1,1,1,1,0,,,319.1,0,24,0,0,Sneakers|Handbag|Sunglasses|T-Shirt
CIQ-01311,Mobile,Jeddah,TikTok Shop,Tabby/Tamara,Guest,Home & Living,4,5,97.32,331.9,12,6,486.6,1,1,1,1,1,1,2.5,2.0,635.81,20,1,0,0,Bedsheet|Desk Lamp|Scented Candle
CIQ-01312,Tablet,Riyadh,Direct,Credit Card,Guest,Fashion,2,3,271.82,643.4,12,3,815.46,1,1,1,1,1,1,3.8,5.0,481.84,5,12,0,0,Sunglasses|T-Shirt
CIQ-01313,Desktop,Jeddah,Email,Cash on Delivery,Guest,Electronics,1,3,106.75,312.8,9,5,320.25,1,1,0,0,0,0,,,211.42,5,1,0,0,Smart Watch|Wireless Earbuds
CIQ-01314,Mobile,Jeddah,Direct,Tabby/Tamara,Logged-In Member,Fashion,5,6,45.09,455.3,13,7,270.54,1,1,1,1,1,1,1.5,4.0,944.33,15,12,0,0,T-Shirt|Sunglasses|Handbag|Storage Box
CIQ-01315,Mobile,Jeddah,Google Shopping,Tabby/Tamara,Guest,Beauty,1,5,120.55,287.8,16,7,602.75,1,1,1,0,1,1,4.1,4.0,341.44,0,4,0,0,Cleanser|Lip Tint|Face Serum|Sunscreen
CIQ-01316,MOBILE,Riyadh,Google Shopping,Tabby/Tamara,Guest,Fashion,1,2,134.57,231.3,8,3,269.14,1,1,0,0,1,1,4.0,5.0,285.66,15,24,0,0,T-Shirt
CIQ-01317,Desktop,Sharjah,TikTok Shop,Tabby/Tamara,Logged-In Member,Home & Living,2,5,85.27,567.0,14,5,426.35,1,1,1,0,0,1,3.9,3.0,625.02,20,24,0,0,Storage Box|Bedsheet|Desk Lamp
CIQ-01318,Mobile,Dubai,Email,Credit Card,Guest,Fashion,1,5,91.15,594.2,16,7,455.75,1,1,1,1,1,1,2.2,5.0,384.59,10,24,0,0,T-Shirt|Sneakers|Handbag
CIQ-01319,MOBILE,Sharjah,Google Shopping,Tabby/Tamara,Guest,Fashion,2,3,43.92,604.5,12,3,131.76,1,1,1,1,0,1,3.1,4.0,440.44,10,4,0,0,Handbag|T-Shirt
CIQ-01320,desktop ,Riyadh,Google Shopping,Cash on Delivery,Guest,Home & Living,3,5,101.48,393.0,12,7,507.4,1,1,1,1,0,1,2.2,4.0,753.49,10,4,0,0,Desk Lamp|Storage Box|Scented Candle
CIQ-01321,Desktop,Sharjah,TikTok Shop,Apple Pay,Guest,Fashion,2,5,39.47,399.9,15,5,197.35,1,1,1,1,1,1,3.6,4.0,494.71,15,4,0,0,Sunglasses|Sneakers|Handbag|Wireless Earbuds
CIQ-01322,Desktop,Riyadh,Google Shopping,Cash on Delivery,Guest,Fashion,1,5,79.0,470.0,14,6,395.0,1,1,1,1,1,1,1.9,4.0,153.61,10,4,0,0,Sunglasses|Sneakers|T-Shirt
CIQ-01323,Mobile,Dubai,Google Shopping,Tabby/Tamara,Guest,Electronics,1,3,58.45,263.8,8,4,175.35,1,1,1,1,1,0,,,210.14,10,12,0,0,Wireless Earbuds|Power Bank|Sunscreen
CIQ-01324,MOBILE,Abu Dhabi,Email,Apple Pay,Guest,Fashion,3,5,192.04,370.1,14,6,960.2,1,1,1,1,1,0,,,501.37,0,12,0,0,T-Shirt|Handbag|Sneakers
CIQ-01325,Mobile,Sharjah,TikTok Shop,Tabby/Tamara,Guest,Fashion,1,4,288.86,442.0,16,5,1155.44,1,1,1,0,1,0,,,262.65,15,4,0,0,Sneakers|T-Shirt|Smart Watch
CIQ-01326,desktop ,Abu Dhabi,Email,Credit Card,Guest,Electronics,3,5,41.52,378.8,14,5,207.6,1,1,1,1,1,0,,,522.57,10,24,1,0,Wireless Earbuds|Smart Watch|Power Bank|Storage Box
CIQ-01327,Mobile,Dubai,Direct,Credit Card,Guest,Beauty,1,8,94.32,523.1,21,8,754.56,1,1,1,1,1,0,,,183.21,5,24,0,0,Face Serum|Lip Tint|Cleanser|Sunscreen
CIQ-01328,Desktop,Dubai,Instagram Ads,Cash on Delivery,Logged-In Member,Electronics,5,5,75.68,389.5,16,5,378.4,1,1,1,0,1,0,,,953.9,10,24,1,1,Wireless Earbuds|Phone Case|Power Bank|Storage Box
CIQ-01329,Mobile,Riyadh,Email,Credit Card,Guest,Electronics,1,2,132.21,230.4,6,4,264.42,1,1,1,0,1,0,,,240.35,10,24,1,1,Wireless Earbuds|Sneakers
CIQ-01330,Mobile,Abu Dhabi,Instagram Ads,Apple Pay,Guest,Beauty,2,3,101.42,486.8,12,4,304.26,1,1,1,0,1,1,2.5,4.0,385.81,5,4,0,0,Lip Tint|Cleanser
CIQ-01331,MOBILE, Dubai,Instagram Ads,Credit Card,Logged-In Member,Electronics,1,4,71.6,413.6,10,4,286.4,1,1,0,0,0,0,,,493.93,0,48,0,0,Smart Watch|Phone Case|Power Bank
CIQ-01332,Desktop, Dubai,Email,Cash on Delivery,Guest,Beauty,0,3,101.24,391.7,8,3,303.72,1,1,1,0,1,1,3.4,3.0,4.1,5,12,0,0,Sunscreen|Lip Tint
CIQ-01333,Desktop,Abu Dhabi,Direct,Credit Card,Guest,Beauty,1,4,81.08,487.1,10,5,324.32,1,1,1,1,1,0,,,392.36,0,24,0,1,Sunscreen|Face Serum
CIQ-01334,Tablet,Dubai,Email,Credit Card,Logged-In Member,Fashion,3,3,297.13,488.3,10,5,891.39,1,1,1,1,0,1,3.2,4.0,767.35,0,48,0,0,T-Shirt|Sneakers|Scented Candle
CIQ-01335,Tablet,Riyadh,Google Shopping,Apple Pay,Logged-In Member,Electronics,5,6,53.44,374.3,15,8,320.64,1,1,1,1,1,1,3.2,3.0,794.16,15,24,0,0,Smart Watch|Phone Case|Wireless Earbuds|Power Bank
CIQ-01336,desktop ,Riyadh,Email,Credit Card,Guest,Fashion,2,5,113.91,603.8,16,5,569.55,1,1,1,0,0,1,3.4,4.0,226.21,0,12,0,0,Handbag|Sneakers|T-Shirt|Sunglasses
CIQ-01337,Mobile,Dubai,Direct,Credit Card,Logged-In Member,Electronics,2,5,136.58,458.6,13,6,682.9,1,1,1,1,1,0,,,494.45,10,12,0,1,Phone Case|Power Bank|Wireless Earbuds
CIQ-01338,Desktop,Sharjah,Direct,Credit Card,Logged-In Member,Fashion,6,8,129.76,592.3,18,8,1038.08,1,1,1,1,1,1,3.8,3.0,1271.41,15,12,0,0,Handbag|Sunglasses|T-Shirt|Sneakers
CIQ-01339,desktop ,Dubai,Email,Credit Card,Guest,Beauty,1,6,76.36,535.3,24,7,458.16,1,1,1,1,1,1,4.2,3.0,257.94,15,48,0,0,Cleanser|Lip Tint|Face Serum
CIQ-01340,Mobile,Dubai,Instagram Ads,Apple Pay,Guest,Beauty,1,7,253.45,523.0,16,8,1774.15,1,1,1,1,1,1,3.8,5.0,,0,1,0,0,Sunscreen|Face Serum|Lip Tint|Cleanser|Sunglasses
CIQ-01341,Mobile,Riyadh,TikTok Shop,Credit Card,Guest,Fashion,3,6,21.03,704.6,17,6,126.18,1,1,1,0,1,1,3.4,5.0,593.73,20,4,0,0,Sneakers|Handbag|T-Shirt|Power Bank
CIQ-01342,MOBILE,Sharjah,Direct,Cash on Delivery,Logged-In Member,Home & Living,2,3,43.05,362.6,8,4,129.15,1,1,1,1,1,0,,,541.94,0,4,1,1,Scented Candle|Storage Box
CIQ-01343,Desktop,Riyadh,TikTok Shop,Apple Pay,Guest,Electronics,3,4,152.59,454.2,17,4,610.36,1,1,1,1,0,1,4.9,4.0,620.86,10,12,0,0,Smart Watch|Power Bank
CIQ-01344,Desktop,Dubai,Email,Cash on Delivery,Guest,Home & Living,2,4,50.22,397.6,13,5,200.88,1,1,1,0,0,1,3.3,4.0,479.22,15,12,0,0,Desk Lamp|Scented Candle
CIQ-01345,Tablet,Dubai,Direct,Apple Pay,Guest,Home & Living,2,5,48.15,493.3,13,5,240.75,1,1,0,1,1,1,3.5,4.0,567.44,10,24,0,0,Bedsheet|Scented Candle|Desk Lamp
CIQ-01346,Desktop,Abu Dhabi,Google Shopping,Credit Card,Logged-In Member,Fashion,1,5,67.6,597.9,16,5,338.0,1,1,1,0,1,1,2.5,3.0,190.61,20,1,0,0,Sneakers|Sunglasses|T-Shirt
CIQ-01347,Mobile,Abu Dhabi,Google Shopping,Tabby/Tamara,Guest,Electronics,2,1,53.75,201.2,5,1,53.75,1,1,1,1,1,0,,,319.97,15,12,1,0,Wireless Earbuds
CIQ-01348,Mobile,Jeddah,Email,Cash on Delivery,Guest,Electronics,0,4,149.71,444.1,12,4,598.84,1,1,1,0,0,1,4.4,4.0,115.21,10,4,0,0,Power Bank|Wireless Earbuds
CIQ-01349,Mobile,Dubai,Email,Credit Card,Guest,Home & Living,4,3,181.48,417.0,8,4,544.44,1,1,1,1,1,1,4.0,4.0,676.4,0,24,0,0,Scented Candle|Bedsheet|Face Serum
CIQ-01350,Mobile,Riyadh,Email,Tabby/Tamara,Logged-In Member,Electronics,1,4,100.85,418.8,11,5,403.4,1,1,1,1,1,1,2.9,5.0,333.94,15,4,0,0,Phone Case|Wireless Earbuds|Power Bank
CIQ-01351,MOBILE,Riyadh,Google Shopping,Apple Pay,Guest,Home & Living,1,6,202.21,477.1,15,8,1213.26,1,1,1,1,1,0,,,339.18,20,4,1,0,Bedsheet|Desk Lamp|Storage Box|Face Serum
CIQ-01352,desktop ,Sharjah,Instagram Ads,Apple Pay,Logged-In Member,Fashion,3,4,34.87,270.2,12,4,139.48,1,1,0,1,1,0,,,712.3,15,4,1,1,T-Shirt|Sunglasses
CIQ-01353,Mobile,Abu Dhabi,TikTok Shop,Tabby/Tamara,Guest,Fashion,2,5,99.95,463.7,13,6,499.75,1,1,1,1,1,1,1.5,5.0,546.05,10,12,0,0,T-Shirt|Sneakers|Sunglasses
CIQ-01354,Mobile,Sharjah,TikTok Shop,Credit Card,Guest,Beauty,0,7,249.77,751.7,17,9,1748.39,1,1,1,0,0,0,,,0.0,10,1,1,1,Face Serum|Cleanser|Lip Tint|Sunscreen
CIQ-01355,desktop ,Dubai,Google Shopping,Tabby/Tamara,Guest,Electronics,4,5,191.2,553.9,15,6,956.0,1,1,1,0,0,0,,,677.04,0,24,1,0,Power Bank|Phone Case|Smart Watch
CIQ-01356,Mobile,Riyadh,Direct,Apple Pay,Guest,Fashion,2,4,266.17,423.8,10,5,1064.68,1,1,1,0,1,0,,,460.38,10,48,0,0,T-Shirt|Sunglasses|Desk Lamp
CIQ-01357,Desktop,Abu Dhabi,Google Shopping,Cash on Delivery,Guest,Home & Living,2,8,61.88,599.0,21,10,495.04,1,1,1,1,0,1,3.1,5.0,386.04,20,4,0,0,Storage Box|Scented Candle|Bedsheet|Desk Lamp|T-Shirt
CIQ-01358,Desktop,Jeddah,Instagram Ads,Credit Card,Logged-In Member,Electronics,4,5,183.16,570.1,14,6,915.8,1,1,1,1,1,1,4.3,5.0,,5,12,0,0,Smart Watch|Power Bank|Phone Case|Sunscreen
CIQ-01359,MOBILE, Riyadh,Google Shopping,Credit Card,Guest,Home & Living,0,3,69.6,321.4,13,3,208.8,1,1,0,0,0,1,3.5,5.0,44.82,15,48,0,0,Storage Box|Desk Lamp
CIQ-01360,Mobile,Sharjah,Google Shopping,Tabby/Tamara,Logged-In Member,Home & Living,4,1,145.26,208.5,4,1,145.26,1,1,0,0,0,1,2.0,5.0,980.67,0,24,0,0,Desk Lamp
CIQ-01361,Desktop,Riyadh,Google Shopping,Credit Card,Guest,Electronics,1,3,243.19,401.0,8,3,729.57,1,1,1,1,0,1,4.8,4.0,346.2,15,24,0,0,Power Bank|Phone Case|Cleanser
CIQ-01362,Mobile,Sharjah,Email,Credit Card,Logged-In Member,Fashion,7,3,53.42,306.3,11,4,160.26,1,1,1,1,0,0,,,1253.37,10,4,1,1,Handbag|T-Shirt
CIQ-01363,Desktop,Jeddah,TikTok Shop,Apple Pay,Guest,Electronics,2,3,24.87,379.8,7,4,74.61,1,1,0,1,1,1,3.1,4.0,360.84,10,12,0,0,Smart Watch|Wireless Earbuds
CIQ-01364,Mobile,Dubai,Email,Apple Pay,Guest,Beauty,1,5,357.9,331.7,13,5,1789.5,1,1,0,1,1,1,2.5,5.0,346.8,10,48,0,0,Face Serum|Sunscreen|Lip Tint|Bedsheet
